date,value
2025-01-01,0.07650
2025-02-01,0.00000
2025-03-01,0.07417
2025-04-01,0.02520
2025-05-01,0.07310
2025-06-01,0.10040
2025-07-01,0.19808
2025-08-01,0.21629
2025-09-01,0.05000
2025-10-01,0.19161
2025-11-01,0.00000
2025-12-01,0.10749
2026-01-01,0.02836
2026-02-01,0.10338
2026-03-01,0.00000
2026-04-01,0.10378
2026-05-01,0.02500
2026-06-01,0.05000
2026-07-01,0.09965
2026-08-01,0.05000
