date,value
2021-07-01,0.90360
2022-01-01,1.38910
2022-07-01,1.73970
2023-07-01,1.66630
2024-01-01,1.66380
2024-07-01,2.27110
2025-01-01,2.70280
2025-07-01,3.28570
